title,label
Boing boing in the lecture hall at USC,0
Build Real-Time Notifications in Spring Boot Applications Using WebSocket | @Javatechie,
Roadmap to Web Development | for Students,
Admissions Open. The Punjab Schools. #schools #admissionopen #education #schoollife #schoolstory,0
How I would learn to code,1
Can you guess his iit package? 😅 #iitbombay #iitdelhi #nova #iitstatus #placement #iitplacements,0
Junior vs Senior Backend developer| Beginner vs Pro | #programming #java #interview #coding #backend,1
"Science and Engineering Educational Compilation for Kids - Planets, Airplanes and More!",0
CAN YOU DO IT? 😳🤔🤣 VIRAL TIKTOK HAIR TIE TRICK TUTORIAL? 👀 #shorts #viral #trend #tutorial,0
Police not investigating golf course fight involving former NHL player,0
how to make hair band from rubber | rubber se hair band kaise banaye | easy rubber band making #diy,0
👨‍💻 Web Designer vs Web Developer: What&#39;s the Difference? 🎨  #webdesigner #webdeveloper #shorts,1
Introduction to MERN stack | Complete React Course in Hindi #41,
Quuck Sort Algorithm in Data Structures #quicksort #sorting #algorithm #datastructures,1
After 12th Best Courses for Girls | TOP 10 courses for GIRLS #shorts,0
Computer Science Vs Software Engineering | How to Pick the Right Major,
How to Trade in Grow a Garden ROBLOX,0
What is the MERN Stack Myth?,1
#1 Java Introduction,1
"&quot;Unleashing the Power of Web Development in 30 Seconds! 💻🌐 Exploring HTML, CSS and JS.",1
Day1 से अंग्रेज़ी बोलना सीखें 😱| 100 Daily Use English Sentences | English Connection Kanchan Keshari,0
Learn Java in 14 Minutes (seriously),1
Struggling with Slow Microservices? Optimize with the Aggregator Design Pattern : Spring Boot 🚀,1
Computer Science Terminology,
The ULTIMATE Guide to Spring Boot: Spring Boot for Beginners,1
Mechanical Placement Coaching | Polytechnic Placement | #mechanicalengineering | #polytechnic,
POV: Playing 3D Java Games on Classic Nokia XpressMusic...,
Mini tutorial video. Shuffle/cuttingshapes,0
Where can a job in computer science take you? | Roadtrip Nation,
Could You Win This Obstacle Course?,0
[Complete] System Design Roadmap with Videos/Blogs for Everyone - Interviews and Kickstart Career,1
💥IIT Bombay JEE Advanced 2025 | B.Tech Fees &amp; Placement Package Revealed!,1
Instagram System Design | Meta | Facebook,
Spring Boot Tutorial | Full Course [2023] [NEW],1
Cancel Orders with a Click 🛒 MERN Stack in 60 Secs!,1
Data Structures and Algorithms (DSA) in Java 2024,1
Where can a job in computer science take you? | Roadtrip Nation,1
Tutorial para hacer mortal atrás!!🙌🏼🔥🤯,0
Top 6 Coding Interview Concepts (Data Structures &amp; Algorithms),1
FUN Kindergarten Learning Songs! | 90 Minutes of Educational Kindergarten Songs | Jack Hartmann,0
How to Answer System Design Interview Questions (Complete Guide),
[A-Z] System Design Roadmap | Telugu | Vamsi Bhavani,
BEST Way To Learn Data Structures And Algorithms (for beginners),1
Data Structures Explained for Beginners - How I Wish I was Taught,1
Lecture hall #iitbombay #iit #iitjee,0
Visualize data structures and algorithms,1
How to make pizza squishy book ? 🍕 #kids #shorts  #diy #tutorial,0
How To Become Red Coder? (codeforces.com),
Data Structures &amp; Algorithms Roadmap - What You NEED To Learn,
How AI Could Save (Not Destroy) Education | Sal Khan | TED,0
Resources I Followed to Crack Placement in 3 month&#39;s 💯,1
Mbadi: Government can no longer sustain free education,0
How I&#39;d Learn Web Development (If I Could Start Over),1
how I learned Java to break into FAANG (copy me),
✅ Martis Combo Tutorial by Renyaaa,0
How To Make Toast,0
and it’s a required course #collegelife #professors #class #lecture #university,0
RISKY obstacle course😱💀,0
710&#39;s Insane Competitive Programming Training,1
"How to Complete ANY Challenge - ANY Day, Any Time! #Shorts by Anna Kova",0
WHAT IS COMPETITIVE PROGRAMMING?,1
how much DSA to learn?,1
POV : Installing &amp; Playing Java Games on Nokia E72 (2009),1
It’s literally perfect 🫠 #coding #java #programmer #computer #python,
Competitive Programming Sheet | Beginner to Advanced 🔥 | Codeforces and Codechef | Coding Rounds,1
Four years of Competitive Programming in four minutes.,
"Toddler Learning Videos | Kids Learn to Count, Shapes &amp; Colors Educational Videos For Toddlers",0
How I Mastered Data Structures and Algorithms,1
How Computers Calculate - the ALU: Crash Course Computer Science #5,1
The Philosophy of Professional Writing: Brandon Sanderson&#39;s Writing Lecture #1 (2025),0
how I learned Java to break into FAANG (copy me),1
10 Math Concepts for Programmers,1
[XTINE] BLACKPINK - &#39;Shut Down&#39; Dance Tutorial (Mirrored + 75% speed),0
Science Experiments for Kids With Meekah | Educational Videos for Kids | Blippi and Meekah,0
Java New Feature Interview Question 🔥 | Sealed Interface Explained,
MERN Stack Full Course 2023 | Complete MERN Stack Developer Course | MERN Stack | Simplilearn,
Top 5 Placement Tips for Tech Jobs &amp; Internships - 2025,1
How to get Tech Placement in 6 Months? Study plan for Software Engineering Placements,1
30 Lakhs in 3 Months | Sell Courses and Earn Money,0
Diana and Roma - the best educational stories for children,0
What is computer science? | Intro to CS - Python | Khan Academy,1
Resources I Followed to Crack Placement in 3 month&#39;s 💯,
Introduction to Data Structures &amp; Algorithms,
Become a Front-End Developer in 100 Days !,1
Machine Learning for Everybody – Full Course,1
Subscribe for more coding tips⬆️#trending #ai #coding #cs #python #java #viral #shorts #study,
System Design Interview – BIGGEST Mistakes to Avoid,1
SHIMMER &amp; SHINE DANCE TUTORIAL! ✨🩷🩵 ( FOLLOW ALONG! ) - CadelandMia #tutorial #cute #dance #viral,0
Top 15 High Salary computer courses | 2021,1
Spring Boot + gRPC Bidirectional Streaming Explained 🚀 | Real-Time Example | @Javatechie,
سبب نجاح المشاريع الكبيرة | System Design (C4 Model),0
How to Make a Spider-Man Web Shooter | Paper Craft 🤩#shorts,0
How to nutmeg your mates! #howto #skills #tutorial #tips #football #soccer,0
How To Dockerize Spring Boot Application ✅ #docker #springboot,
How to prepare for Placements &amp; Internships as a FRESHER in 2025 ?,1
Check if a number is even or odd without using loop or if- else #java #program #java4quicklearning,1
Fastest Way to Become a Full Stack Web Developer! 🚀 Roadmap 2025 – Must Watch! 🔥 #shorts,1
Opposite Words for Kids | Educational Video For Toddlers and Preschool | Children Learn Opposites,0
Competitive Programming #mysirg,1
MERN Stack VS Java Full Stack Development in 2025 | Best Skill To Learn 🔥🔥,1
System Design Interview Concepts [FULL TUTORIAL],1
Lecture: Biblical Series I: Introduction to the Idea of God,0
DSA Complete Series 🚀 : Data Structures &amp; Algorithms | by Shradha Khapra Ma&#39;am,1
Introduction to Computer Science (CS 101) for Beginners - Free Course | Treehouse,1
How to Run Spring Boot Projects in Visual Studio Code on Windows 11 [ 2025 ] Java Spring Framework,
Fastest way to become a Web Developer in 2025,
Spring Boot Deep Dive | How It Simplifies Java Apps &amp; Microservices,1
"USA vs. India - Software Engineering (Computer Science, College, Coding Bootcamp)",
Which Coding Language Pays More in 2025? Python vs Java.. #python  #java #courses,0
Chess type beat | Rat Dance | 쥐댄스 | Criss Cross Tutorial,0
Top 4 Websites to Practice Programming,1
Skeletons In Bedrock Vs Skeletons In Java… #shorts #viral,
Minecraft Bedrock vs. Java (which is better),1
CSES Problemset | Goldmine in Competitive Programming | #shorts,
Which Course is Best to Master AI?! 🎓| Tamil CEO Sidd Ahmed,1
POV: Playing Touch JAVA Games on Nokia Asha 311 (2012),
Mern vs fullstack,
BEST Java/Bedrock Minecraft Server 🔎#minecraft #minecraftserver,1
Data Structures and Algorithms for Beginners,
Teacher ki Death during lecture 😭#niazahmed #death #heartbreak #shortsyoutube #shortsfeed #shorts,0
Top 7 Most-Used Distributed System Patterns,1
Design a Payment System - System Design Interview,
Computer science education: why does it suck so much and what if it didn’t? | Ashley Gavin | TEDxNYU,1
Randy Pausch Last Lecture: Achieving Your Childhood Dreams,0
System Design for Beginners Course,
System Design Interview Questions 2025 | System Design Interview Questions &amp; Answers | Intellipaat,
True defination of Education by an Old man 💯,0
ek mobile se dusre mobile me data kaise transfer kare | How to transfer data in another mobile,0
Don’t learn Data Structure before knowing this ❌❌,1
DOUBTFUL QUESTIONS || HTET Level 2 &amp; 3|| Physical Education || By Meenakshi Dwivedi,0
The Harsh Truth About Off-Campus Placements 😓,1
"Think Fast, Talk Smart: Communication Techniques",0
HOW TO MAKE ALL FOODS FAST in Grow A Garden! (FULL GUIDE) Roblox,0
System Design Concepts Course and Interview Prep,
How to draw a Perfect Star ⭐️,0
Full-Stack or Web Development: Which should you learn?  #shorts #fullstack #webdevelopment,1
Top 5 High paying courses after 12th without NEET #PCB #class12 #career #cuet,0
Alan Watts - Individual and the World Pt  1 Full Lecture - Alan Watts Organization Official,0
Java vs Python: Which Language Should You Learn in 2025?  #shorts #java #python,1
MERN Stack Tutorial - Book Store Project,1
Complete MERN Stack Developer Roadmap For Beginners (2023),
"Phonics, Counting, Colors + More Kids Learning Songs &amp; Nursery Rhymes | Gracie’s Corner Compilation",0
Justice RC Lahoti Memorial Lecture Series | Hon&#39;ble Justice Surya Kant and Justice U. U. Lalit | MRU,0
MERN Stack Development roadmap in Tamil 🚀😱#mernstack #roadmap#tamil#trending #tamilshorts,
ازاي تبقى Web Developer ؟,1
TOP 3 HIGH-PAYING TECH JOBS! (UPTO 50LPA) #shorts #techjobs,0
Don&#39;t become a Java Developer in 2025 | Java Roadmap 2025 | Charan_techstudio,
MERN Stack in Action #developer #coding,
How To Make a Sandwich in Grow a Garden | Sandwich Recipe Grow a Garden | Roblox,0
Quick 10 Second No Pin Hijab Tutorial /Full Video By Areeba_tahir_ #hijabtutorial #tutorial #shorts,0
Early Programming: Crash Course Computer Science #10,1
Complete System Design Roadmap 2025 | HLD &amp; LLD by Shradha Ma&#39;am,1
Java Tutorial for Beginners,1
COOKED AFTER WATCHING 3 ONLINE LECTURES #shorts #minivlog #jee #study,0
What is Competitive Programming??  Benefits of Competitive Programming #Shorts #PWSkills,
How To Make MERN Stack Chat App With Socket.io | Build Real-Time Full Stack Chat Application,
IIT Bombay Lectures and you can wear shorts 🩳 #iitbombay #iit #jee #iitjee #iitmotivation #jeemains,0
The World&#39;s Toughest Obstacle Course? 😮‍💨,0
How I mastered Data Structures and Algorithms #dsa #codinginterview #leetcode,1
Free Google Certification Courses | In-Demand Career Certifications (Must Know),1
My Top 3 Tips for Learning Data Structures &amp; Algorithms,
Programming#python#javascript#java#c++#assembly #coding,1
Spring Boot Full Course - Learn Spring Boot In 4 Hours | Spring Boot Tutorial For Beginner | Edureka,1
"Complete MERN Authentication System With Password Reset, Email Verification, JWT auth",
2021&#39;s Biggest Breakthroughs in Math and Computer Science,
Revenge makeup #tutorial 🫶🏼❤️‍🔥,0
Harvard CS50 – Full Computer Science University Course,
How To AFK Farm The COOKING UPDATE Grow A Garden! (Grow A Garden),0
How to Deploy Spring Boot App with PostgreSQL on Render  For Free | Docker  + Docker Hub Push,
How To GET SANDWICH In Grow A Garden! (SANDWICH RECIPE COOKING EVENT) Roblox,0
The perfect mat for programmers 😫 #lua #coding #programmer #java #python,
Barcola’s 3 BEST SKILLS‼️⭐️ #xntonio #shorts #football #soccer #skills #tutorial,0
Introduction to Programming and Computer Science - Full Course,1
[A-Z] System Design Roadmap | Telugu | Vamsi Bhavani,1
90 Days Placement Preparation Plan for College Students &amp; Freshers 🚀 | Get Placed in Top Companies 💼,
Send Emails From Spring Boot App ✅ #coding #javaframework #springboot #programming #java,1
What does it mean to be a MERN Stack Developer? #shorts,1
IIT vs LPU in 2025 🗿🫣 College Placement #shorts #jee2025 #engineering #college #trending #class12,0
Master Competitive Programming with this RoadMap | *Free Resources Inside*,1
Science is fun when you learn by doing. Water rocket made and launched by kids 🚀  Girls in STEM,0
Intro to Competitive Programming,
Computer Science Careers and Subfields,
How to prepare for Placements &amp; Internships as a FRESHER in 2025 ?,
Is web development worth it in 2025 ? #python #softwaredevelopment #coding,1
My Computer Science Degree in 19 Minutes,
Full Stack Developer in 6 Months,
How to Cook with Ice 🧊,0
Map of Computer Science,1
Data Structures and Algorithms in 15 Minutes,1
MERN Stack Vs Java Full Stack Development in 2024 | Kya Seekhu - MERN vs JAVA Development ?,
The Placement Song - Life of Every Engineer,
How to draw Anomail udud #trending #drawing #shorts,0
Shape of you 🌹 #edsheeran #piano #tutorial #pianolessons,0
Let’s learn how to crochet🤗💕,0
Junior vs Senior Backend developer| Beginner vs Pro | #programming #java #interview #coding #backend,
Btech placement skills,1
Shallipopi- Laho dance tutorial for beginners #dance #tutorial #tutorials,0
FREE AI Courses worth ₹50 Lakhs 🤩💰#shorts,1
😳 Majedar Magic tricks || Tranding YouTube Tutorial 💯 || #trending #tutorial #shorts,0
Why Great Philosophers Don&#39;t Marry,0
how I learned Java to break into FAANG (copy me),
2.2 core first day highest package IIT Bombay. #shorts #iitbombay #short #motivation #placement #iit,
How to do Wash and Style 360 Waves,0
POV: Playing JAVA Games on Nokia N95 From 2006...,1
how to draw a body,0
5 FREE Web Development Courses with Free Certificates | Full Stack Development for FREE in 2025 🔥,
7 FREE Online Courses Average Students Must Try! | Don&#39;t Miss,0
POV: Playing Java Games on Classic Nokia C3-00 From 2010...,1
Lecture paglu  Aspirant 🎀 | IIT JEE | #iitjee,0
Do You Have Worldbuilders Disease?  - Brandon Sanderson&#39;s Writing Lecture #writing #worldbuilding,0
UPI System Design Mock Interview with Gaurav Sen &amp; @sudocode,1
Don&#39;t become a Java Developer in 2025 | Java Roadmap 2025 | Charan_techstudio,1
Bro was cooking DURING A COLLEGE LECTURE! 😭,0
Learn Food For Kids | Blippi And The Chocolate Factory | Educational Videos For Children,0
Learn English A1 to B2 in 4 Hours (Complete English Grammar Course for Beginners),0
2 August Current Affairs 2025 | Daily Current Affairs | Current Affairs Today,0
Registers and RAM: Crash Course Computer Science #6,1
Which Coding Language Pays More in 2025? Python vs Java.. #python  #java #courses,
Why do we get Nightmares? + more videos | #aumsum #kids #science #education #children,0
wheatstone bridge ITI practical classes ITI #skills test class ITI exam practical,0
How to Make Sponge Ice Tutorial 🧊,0
Electronic Computing: Crash Course Computer Science #2,0
Electronic Computing: Crash Course Computer Science #2,
Spring Boot Interview Mastery | Question &amp; Answer Guide for Developers | Part-7 @Javatechie,
O Aldeão do Bedrock Sola o do Java,1
Should you do dsa using python? 🤔 | DSA | Python | Machine Learning | GFG #geeksforgeeks,
Design Youtube - System Design Interview,
5 MERN Stack Projects ideas #shorts #projects @ApnaCollegeOfficial,1
Computer Science is Changing Everything,
Web Developer&#39;s Life be Like!,
Get any Course on Coursera Free 😲😱 #courserafreecourses #hacks #FreeCourse,0
Spring Boot Full Course - Learn Spring Boot In 4 Hours | Spring Boot Tutorial For Beginner | Edureka,
🚀 Spring Boot + gRPC |  Build Your First Microservice | Unary RPC Server Example! 🔥@Javatechie,1
Data Structures and Algorithms,
How to install Spring Tool Suite STS on Windows 10/11 [ 2025 Update ] Spring Boot Framework Project,1
Data Structures Explained for Beginners - How I Wish I was Taught,1
TUTORIAL Go through objects #TREND 👀😂#trend #creative #backstage #magic #tutorial #shorts,0
Full-Stack or Web Development: Which should you learn?  #shorts #fullstack #webdevelopment,1
There is an Order to Learning Data Structures &amp; Algorithms!!!,
How to make the viral water bubble. You need this type of thin nano tape! #satisfying #trending #diy,0
The Classes I Took My Freshman Year of High School #shorts,0
POV: Playing JAVA Games on Nokia N95 From 2006...,
Highest package IIT Bombay🔥 #iitbombay #placements #iit #jee #iitjee #gate#shorts #iitian #package,1
Spoke English. Correct English #englishlearningclass #education #englishlearning #learning,0
Whole Lecture Hall are Toppers 📍 #iitbombay #iit #iitjee #jeeadvanced #iitjam #iitdelhi #iitmadras,0
How To Make MERN Stack Chat App With Socket.io | Build Real-Time Full Stack Chat Application,1
Level up dance challenge #shorts #tutorial,0
Why Spring Boot is the BEST Backend Framework,1
Computer Science Terminology,1
Invading a first year Maths lecture #shorts #tiktokviral #oxforduniversity,0
Computer science is for everyone | Hadi Partovi | TEDxRainier,1
Drawing a Tractor with &#39;55&#39; / innovative ideas #education #drawing #school #students #youtubeshorts,0
6 Short-term Courses (for high paying jobs) -- Read Pin Comment,0
Send Emails From Spring Boot App ✅ #coding #javaframework #springboot #programming #java,
"Build Full Stack Job Portal App with React js, Express js. Node js, Clerk Auth and Sentry 2024",1
Education System,0
Tutorial⚠️ SFX makeup,0
How To Fly,0
&quot;HTML Basics to Advanced: Mastering Junior &amp; Senior Level Skills!&quot; #webdevelopment #css #html,
What is Competitive Programming ? 🤔 Is It Necessary For Placement? #collegewallah #pwskills,1
Programming#python#javascript#java#c++#assembly #coding,
How to Start a Fashion Trend 😘,0
100% Placement College😱😱#isi #isi2024 #indianstatisticalinstitute #statistics #placement #job,1
Data Structures &amp; Algorithms Tutorial in Python #1 - What are data structures?,1
ALPHABET GAME | Teacher Innovation Ideas | #alphabet #abcd #education #school #shorts #short #yt,0
3 FREE Digital Marketing Courses 🔥 | #lmtshorts #shorts,0
The Power of Patience: Learning to Trust Allah&#39;s Timing - Omar Suleiman | Islamic Lectures,0
Cooking Curry During College Lecture! #foryou #viralvideos #shorts #funny #comedy,0
✅ Dyrroth Tutorial by Renyaaa,0
What is MERN Stack in Telugu | MERN Stack అంటే ఏంటి | MongoDB Express React Node | Vamsi Bhavani,
The Man Who Revolutionized Computer Science With Math,1
POV: Playing Java Games on Modern Nokia We Wished For...,1
vbu sem 3 sec digital education bc centre maha Kranti video l digital Shiksha ka Arth aur iske Vikas,0
Learn Colors For Kids | What Color Is It? | Educational Video For Babies &amp; Toddlers To Learn Colors,0
The Hand Placement😍❤️@isabellaafro  #habibi #reaction #africa #couple #travel #shorts,
Most commonly asked topics in coding interviews,1
Lebih masuk akal Minecraft Java atau Bedrock nih?,
"ABC Song, Counting Numbers &amp; Learn Colors For Kids + More Educational Videos For Toddlers",0
IIT BHU Ka Jalwa 🔥🥶 Highest Package Vs Average Package #iitmotivation #iitjee #placement,
Java Full Course for Beginners,
Lecture 1: Introduction to Power and Politics in Today’s World,0
Should you do dsa using python? 🤔 | DSA | Python | Machine Learning | GFG #geeksforgeeks,1
Spring Boot ShedLock in Action! 🚀 Prevent Duplicate Scheduled Jobs| @Javatechie,1
👋Tutorial 😅Chapalakh 👋 #littos,0
Why Java Mods Are So Much Better Than Bedrock Mods? #minecraft,
#1 Java Introduction,
Best Way to Practice Competitive Programming,
Eye tutorial #art #eyesketch #tutorial #drawing #youtubeshorts #shorts,0
🔥 Software Developer vs. Web Developer: Which One Are You? | Simplilearn #shorts,
AIB : Honest Engineering Campus Placements | Part 01,0
How I&#39;d Learn Data Structures &amp; Algorithms For Free,1
Harvard CS50 – Full Computer Science University Course,1
How I&#39;d Learn Web Development (If I Could Start Over),
Ghost Inhale Trick Tutorial #tutorial #shorts #ghost,0
Most Beautiful Lecture by Osho❤️ | @Lunarastro EXPLAINS,0
Competitive Programming Sheet | Beginner to Advanced 🔥 | Codeforces and Codechef | Coding Rounds,
Reality of Computer Science Degree in 2025! 4 Cr Breakdown?,
"Java Basics in Just 90 Seconds, Everything You Need to Know! #coding #shorts",
Les couleurs en anglais 🇬🇧 #apprendre #enfants #débutant #maternelle #education,0
MERN Stack Roadmap #shahidnaeem #mernroadmap #mernstack #coding #programming #code #reactjs #develop,
java gets a bedrock exclusive **RARE**,1
"MAHA MARATHON CLASS, VARG - 3 2025 NOTIFICATION | MPTET VARG-3 2025 VACANCY | MPTET VARG 3 2025",0
Competitive Programming as Fun!,1
"Lec 1 | MIT 6.00 Introduction to Computer Science and Programming, Fall 2008",1
MERN Stack Full Course 2023 | Complete MERN Stack Developer Course | MERN Stack | Simplilearn,1
Top 10 Indian Colleges by Placement Packages | Anurag Aggarwal,
BEST BOOKS FOR COMPETITIVE PROGRAMMING,1
"USA vs. India - Software Engineering (Computer Science, College, Coding Bootcamp)",1
"How to draw textures (wood, scales and grass) #shorts #art",0
Registers and RAM: Crash Course Computer Science #6,
This is how Google and Microsoft Hires😱😱#google #hiring #microsoft #jobs #placement #job #btech,1
The Untold Story of Java,
How to get Tech Placement in 6 Months? Study plan for Software Engineering Placements,
Economics of Entertainment  - Brandon Sanderson&#39;s Writing Lecture #1 (2025),0
System Design: Why Is Docker Important?,
Nastik Javed Akhtar | Indian Atheist | Himanshu KA LEcture,0
C++ or Java? Comment below  #codingninjas #coding #programming #java #c++,
Should you do Competitive Coding in 2024? for all Coders,
How I mastered Data Structures and Algorithms #dsa #codinginterview #leetcode,
From Noob to Expert: My Journey in Competitive Programming 🚀 | 1000+ Problems Solved,
System Design Was HARD - Until You Knew the Trade-Offs,
5 Short Term Courses | Online Courses | Certification Courses | Skill Based Courses,1
Learn DSA Using Projects,1
School 🏫 में Siren 🚨 Man -- ( School Life 🎒 ) #school #schoollife #shorts,0
😳Master DATA STRUCTUREs in Jus 25Mins EASILY(Beginners with CODE)🔴,
2-hour courses with certificates for students #shorts,1
Lebih masuk akal Minecraft Java atau Bedrock nih?,
Graphic Design Basics | FREE COURSE,0
What&#39;s Education For?,0
Data Structure and Algorithm Patterns for LeetCode Interviews – Tutorial,1
UPI System Design Mock Interview with Gaurav Sen &amp; @sudocode,
you guys seem to like my tutorials so i figured this might help 😭 #shorts #arttutorial,0
Java New Feature Interview Question 🔥 | Sealed Interface Explained,
Java tutorial beginner| Java interview questions | Java questions and answers | java syllabus #java,
How to Install Java JDK 23 on Windows 11,1
Slick back tutorial ‼️🔥 #slickback #tutorial #jubislide #viralchallenge #trending #shortsfyp #dance,0
Spring Boot Tutorials | Full Course,
🌎 Top Programming Languages &amp; Thier Uses #python #javascript #c++#java #swift #shorts #tech #viral,
"Front-end web development is changing, quickly",1
What are Data Structures?,1
"Complete MERN Authentication System With Password Reset, Email Verification, JWT auth",1
Can you guess his iit package? 😅 #iitbombay #iitdelhi #nova #iitstatus #placement #iitplacements,
Starting Competitive Programming - Steps and Mistakes,1
MERN Stack future in Next 5 years | Web development roadmap 2025,
Java Full Course for Beginners,
Undergraduate Computer Science Degrees | Newcastle University,0
Computer Science at Bath,
Spring Framework (O Salvador do Java) //  Dicionário do Programador,
Top 4 Websites to Practice Programming,
Placement Aise Hota Hai... 🤔 #vlog #college #placement #interview,0
Java tutorial beginner| Java interview questions | Java questions and answers | java syllabus #java,1
Prawdziwe kocie historie #edukacja #fizyka #nauka,0
🚀 Spring Boot + gRPC |  Build Your First Microservice | Unary RPC Server Example! 🔥@Javatechie,
Top 5 High-Demand Courses for Commerce Students 🔥✅ #shorts,0
Build Full Stack LMS Website using MERN Stack | Create Full Stack React JS Project 2025,
he is tired of teaching 😭 #college #student #lecture #chatgpt #collegelife #twaingpt,0
What is Spring Boot in Hindi | The Whys and Hows of this Java Marvel!,1
Jogadores do java testando o novo golem,
Java New Feature Interview Question 🔥 | Sealed Interface Explained,1
5 Steps to Learn DSA - Complete Roadmap To Learn DSA,1
60 LPA room 🗿#iit #placement,0
Grandpa Tolkien Cheated  - Brandon Sanderson&#39;s Writing Lecture #4 #writingadvice #lotr #writing,0
CONFESSIONS of an MBA Placement Committee Member: Insider Secrets Revealed!,
MERN Stack Tutorial #1 - What is the MERN Stack?,
Turning myself into a hanging paper doll! #trending #tutorial #art #paperdoll #hangingpaperdoll #diy,0
Why Education is Important ? 📚😲 | Kuldeep Singhaniaa #shorts,0
How many Coding languages needed for Internship/Placement as Software Engineer in Top Companies?,1
8 Most Important System Design Concepts You Should Know,
How I would learn to code,
Minecraft Bedrock vs. Java (which is better),1
Mern vs fullstack,1
Top 10 countries with best education | Anurag Aggarwal,0
Build Full Stack Doctor Appointment Booking System Using MERN Stack | Complete React JS Project,
Constitution 101 | Lecture 1,0
Poor Placement... #dnd #ttrpg #dnd5e,1
My Top 3 Tips for Learning Data Structures &amp; Algorithms,1
Fastest way to learn Data Structures and Algorithms,
Competitive Programming as Fun!,
Leonard Susskind is a legend 🤣 #physics #funny #lecture,0
Java Skeleton VS Bedrock Skeleton 💀,1
Tatkal Ticket Kaise Book Kare | IRCTC Tatkal Ticket Booking | How to Book Tatkal Ticket in IRCTC,0
➕ Learn Addition With a Minion! 🍌 It’s So Easy &amp; Fun! 😄,0
Competitive Programming vs Projects: What to Do in 2024?,1
New Trader vs professional Trader price action trading courses #crypto #forex #strategy #trading,0
How to play the EARTH SMP on Java...,1
The Ultimate Programming Language Showdown: C++ vs C# vs Java vs Python,1
System Design Interview: A Step-By-Step Guide,
MERN Stack Tutorial with Deployment – Beginner&#39;s Course,1
38 Indonesian Street Foods in Java Island - SURABAYA #1 Duck + SEMARANG Nasi Goreng + SOLO Best Sate,1
From Beginner to Grandmaster - Complete Roadmap for Competitive Programming,
Competitive Programming - How to Start? Complete Guide,1
The World&#39;s Toughest Obstacle Course? 😮‍💨,0
From Noob to Expert: My Journey in Competitive Programming 🚀 | 1000+ Problems Solved,1
Is the MERN Stack Really Dead in 2025? | What Developers need to know #shorts #web,
MERN Stack Developer Roadmap🔥 #mernstack,
Data Structures &amp; Algorithms Tutorial in Python #1 - What are data structures?,
Zoom System Design | WhatsApp / FB Video Calling System Design | System Design Interview Question,1
Spring Boot Tutorial for Beginners [2025],
TOP 10 BEST Courses After 10th &amp; 12th,0
Should you do Competitive Coding in 2024? for all Coders,1
What happened after H.H Radhanath Swami’s lecture? | Why was everyone tired?,0
Why Study Computer Science,1
POV: Playing JAVA Games on an 18 Year Old Nokia 3D GPU Phone...,1
How to Unlock a Padlock with a Safety Pin! #shorts,0
MERN Stack is Dead?  (the right full-stack path for 2025),
Blippi Meets TALKING PLANETS! | Blippi Wonders | Educational Cartoons for Kids,0
How to install Spring Tool Suite STS on Windows 10/11 [ 2025 Update ] Spring Boot Framework Project,
🔥Python vs Java: Which One Should You Learn? #shorts #simplilearn,
What is System Design and how is it useful?,
🚀MERN stack in Tamil🔥mern tamil #mern #mernstack #intamil #react #shorts #viral,0
O Aldeão do Bedrock Sola o do Java,
Programming#python#javascript#java#c++#assembly #coding,
Understanding Bernoulli&#39;s Theorem Walter Lewin Lecture,0
Lets talk about System Design,
java edition moment,
Spring Framework and Spring Boot Tutorial with Project,
Component Vs Bean In Spring #javadeveloper #coding #javaframework #springboot,1
Philosophy in One Lecture,0
Facebook Account Kaise Delete Kare | How To Delete Facebook Account Permanently | Fb id delete,0
java gets a bedrock exclusive **RARE**,
How AI is Ruining Education For Everyone,0
Horrified By Current Writing Tropes - Brandon Sanderson&#39;s Writing Lecture #3 (2025) #writingadvice,0
Inside an IIT Bombay Lecture Hall  📚✨ !! #shorts #iitbombay #motivation #iitmotivation #beauty,0
🚀  Spring Boot + gRPC Client | Consume gRPC Unary Service | @Javatechie,
Java in 100 Seconds,
From IIT to ₹____ per Month 😳 | IIT Placement Salary 🔥 IITians Salary Per Month in India #jee #iit,
Packages - Java Tutorials For Beginners 20,
System Design Interview: TikTok architecture with @sudocode,
How To Do a Backflip 😨,0
Retell Lecture PTE Exam Secrets,0
Data Science vs Computer Science Degree for Data Science Career,
Face Tracking Tutorial After Effects,0
सारे LECTURES 2x की SPEED पर ही देखें !! 🤯💥🫡 #PWShorts #PhysicsWallah #NEET2023Results,0
Eyebrow tutorial for beginners!,0
Java in 100 Seconds,
Can you guess the output of following code in java #corejava #coding #program #java4quicklearning,
Why You Need Data Structures and Algorithms,
APT 🎹#piano  #tutorial #pianolesson #pianotips #pianolessons #pianomusic #apt,0
Learn web development as an absolute beginner,
React Tutorial for Beginners,1
Data Structures and Algorithms using Java,
How to make the best MILK COFFEE for your friend?😅❤️☕️| CHEFKOUDY,0
Twitter System Design | System Design Interview Question,
Campus Placement Salary at SRM?💰,1
40 project ideas for web developers #web #development #develop #project #ideas #learn #howto #shorts,1
The TRUTH About Computer Science Degrees in 2024,
Sticky Dance Challenge Tutorial #dance #tiktok,0
Learn Java in 15 Minutes (seriously),
How to make the best MILK COFFEE for your friend?😅❤️☕️| CHEFKOUDY,0
💥5 Best Free Online Course Platforms🤩 Free Skills &amp; Certifications💥#shorts #bca#certification #viral,0
5 high paying B.Sc courses after 12th #shorts,0
Math for Computer Science,
